('BIRC5', 'ANLN', 0.012496334741600857)
('BIRC5', 'BAG1', -0.0650864093891775)
('BIRC5', 'BCL2', -0.051450908043700797)
('BIRC5', 'BIRC5', 0.542987820606749)
('BIRC5', 'BLVRA', -0.15666316319827317)
('BIRC5', 'CCNB1', -0.3436127001103903)
('BIRC5', 'CCNE1', 0.09754355196077859)
('BIRC5', 'CDC20', 0.24695695333820447)
('BIRC5', 'CDH3', 0.19987630689563507)
('BIRC5', 'CENPF', -0.2535696860147247)
('BIRC5', 'CEP55', -0.17613370884118423)
('BIRC5', 'CXXC5', -0.29688656531869684)
('BIRC5', 'EGFR', 0.078275544482071)
('BIRC5', 'ERBB2', -0.016207004878908023)
('BIRC5', 'ESR1', 0.3412406145046259)
('BIRC5', 'EXO1', -0.08985154034646327)
('BIRC5', 'FGFR4', -0.26652988070607553)
('BIRC5', 'FOXA1', -0.027516615286127793)
('BIRC5', 'FOXC1', 0.13564938856475578)
('BIRC5', 'GRB7', -0.04352667649246009)
('BIRC5', 'KIF2C', 0.24245215299439707)
('BIRC5', 'KRT14', -0.10839863411150927)
('BIRC5', 'KRT17', -0.10839863411150927)
('BIRC5', 'KRT5', -0.34890427574227734)
('BIRC5', 'MAPT', -0.033549869473088065)
('BIRC5', 'MELK', 0.03348545130351544)
('BIRC5', 'MKI67', -0.12382143513635453)
('BIRC5', 'MLPH', -0.12689997209954784)
('BIRC5', 'MMP11', 0.14430459943016374)
('BIRC5', 'MYC', 0.12606578426496393)
('BIRC5', 'NAT1', -0.005953612953205929)
('BIRC5', 'NDC80', 0.04926614033710571)
('BIRC5', 'NUF2', 0.041668331002470256)
('BIRC5', 'PGR', 0.007313927658358848)
('BIRC5', 'PHGDH', 0.1119667159005966)
('BIRC5', 'RRM2', 0.031870816266226946)
('BIRC5', 'SFRP1', -0.10070945524358839)
('BIRC5', 'SLC39A6', 0.12824722524432808)
('BIRC5', 'TYMS', 0.16348544777852905)
('BIRC5', 'UBE2C', 0.22152582729070827)
('BIRC5', 'UBE2T', -0.2245657644624657)
('BLVRA', 'ACTR3B', -0.08725513756870402)
('BLVRA', 'ANLN', 0.15786560219661627)
('BLVRA', 'BAG1', -0.24152746720797197)
('BLVRA', 'BCL2', 0.08171623242121032)
('BLVRA', 'BIRC5', 0.14687866253202617)
('BLVRA', 'BLVRA', 0.31185053215780617)
('BLVRA', 'CCNB1', 0.4848555928644999)
('BLVRA', 'CCNE1', -0.212360167209602)
('BLVRA', 'CDC20', -0.35915011429364563)
('BLVRA', 'CDH3', -0.06437687702749298)
('BLVRA', 'CENPF', 0.125842077404784)
('BLVRA', 'CEP55', 0.026792114897314385)
('BLVRA', 'CXXC5', 0.48604878694953596)
('BLVRA', 'EGFR', -0.10050731566836907)
('BLVRA', 'ERBB2', 0.1487352855755219)
('BLVRA', 'ESR1', 0.01916965006568885)
('BLVRA', 'EXO1', -0.18811825789189815)
('BLVRA', 'FGFR4', 0.5495757142881992)
('BLVRA', 'FOXA1', 0.35965854312139284)
('BLVRA', 'FOXC1', -0.1741597166055263)
('BLVRA', 'GRB7', 0.1346304682426546)
('BLVRA', 'KIF2C', -0.1661594283483504)
('BLVRA', 'KRT14', 0.1355497380521586)
('BLVRA', 'KRT17', 0.1355497380521586)
('BLVRA', 'KRT5', 0.36493264706046)
('BLVRA', 'MAPT', 0.1753288934128612)
('BLVRA', 'MELK', -0.07642224253100308)
('BLVRA', 'MKI67', 0.07251539133379521)
