('EXO1', 'EXO1', nan)
('EXO1', 'FGFR4', nan)
('EXO1', 'FOXA1', nan)
('EXO1', 'FOXC1', nan)
('EXO1', 'GRB7', nan)
('EXO1', 'KIF2C', nan)
('EXO1', 'KRT14', nan)
('EXO1', 'KRT17', nan)
('EXO1', 'KRT5', nan)
('EXO1', 'MAPT', nan)
('EXO1', 'MELK', nan)
('EXO1', 'MKI67', nan)
('EXO1', 'MLPH', nan)
('EXO1', 'MMP11', nan)
('EXO1', 'MYC', nan)
('EXO1', 'NAT1', nan)
('EXO1', 'NDC80', nan)
('EXO1', 'NUF2', nan)
('EXO1', 'PGR', nan)
('EXO1', 'PHGDH', nan)
